_id,n,ax,ay,az,gx,gy,gz,counter,timestamp,label
663a1d79f5b946a2b5ee6263,2388,-0.108398,0.040771,0.234619,250.129776,184.160309,250.129776,575153,1715084636724,1
663a1d79f5b946a2b5ee6264,2389,-0.106445,0.028076,0.240723,250.129776,184.29007,250.129776,575154,1715084636727,1
663a1d79f5b946a2b5ee6265,2390,-0.111572,0.030029,0.244629,250.129776,184.312973,250.129776,575155,1715084636730,1
663a1d79f5b946a2b5ee6266,2391,-0.111816,0.037109,0.253662,250.129776,184.610687,250.129776,575156,1715084636733,1
663a1d79f5b946a2b5ee6267,2392,-0.112549,0.044922,0.239502,250.129776,184.740463,250.129776,575157,1715084636737,1
663a1d79f5b946a2b5ee6268,2393,-0.109619,0.043701,0.246338,250.129776,184.732819,250.129776,575158,1715084636740,1
663a1d79f5b946a2b5ee6269,2394,-0.118652,0.046631,0.255615,250.129776,184.854965,250.129776,575159,1715084636742,1
663a1d79f5b946a2b5ee626a,2395,-0.104492,0.050293,0.243896,250.129776,184.687027,250.129776,575160,1715084636745,1
663a1d79f5b946a2b5ee626b,2396,-0.118652,0.062012,0.248535,250.129776,184.809158,250.129776,575161,1715084636748,1
663a1d79f5b946a2b5ee626c,2397,-0.112549,0.067139,0.24585,250.129776,184.633591,250.129776,575162,1715084636751,1
663a1d79f5b946a2b5ee626d,2398,-0.112793,0.064941,0.245117,250.129776,184.801529,250.129776,575163,1715084636753,1
663a1d79f5b946a2b5ee626e,2399,-0.111084,0.075195,0.237305,250.129776,184.908401,250.129776,575164,1715084636756,1
663a1d79f5b946a2b5ee626f,2400,-0.116699,0.085449,0.238037,250.129776,184.732819,250.129776,575165,1715084636758,1
663a1d79f5b946a2b5ee6270,2401,-0.110107,0.369873,0.518799,250.129776,209.137405,236.557251,575166,1715084636761,1
663a1d79f5b946a2b5ee6271,2402,-1.984375,1.999939,1.999939,250.129776,194.114502,247.458008,575167,1715084636764,1
663a1d79f5b946a2b5ee6272,2403,-1.984375,1.999939,1.999939,250.129776,174.167938,250.129776,575168,1715084636767,1
663a1d79f5b946a2b5ee6273,2404,-1.984375,1.280273,0.962646,250.129776,201.64122,242.229004,575169,1715084636770,1
663a1d79f5b946a2b5ee6274,2405,-0.482178,-0.024658,0.641113,250.129776,184.297714,236.908401,575170,1715084636773,1
663a1d79f5b946a2b5ee6275,2406,-0.061279,-0.018311,0.213379,250.129776,186.175568,237.167938,575171,1715084636776,1
663a1d7af5b946a2b5ee6276,2407,-0.062256,0.103516,0.231445,250.129776,184.71756,234.801529,575172,1715084636779,1
663a1d7af5b946a2b5ee6277,2408,-0.067627,0.056641,0.176025,250.129776,185.236649,234.106873,575173,1715084636782,1
663a1d7af5b946a2b5ee6278,2409,-0.077881,0.072998,0.155518,250.129776,185,233.221375,575174,1715084636785,1
663a1d7af5b946a2b5ee6279,2410,-0.078613,0.065674,0.156006,250.129776,185.419846,231.763351,575175,1715084636787,1
663a1d7af5b946a2b5ee627a,2411,-0.068359,0.072266,0.14624,250.129776,185.458008,230.732819,575176,1715084636790,1
663a1d7af5b946a2b5ee627b,2412,-0.076172,0.063965,0.150879,250.129776,185.801529,229.687027,575177,1715084636795,1
663a1d7af5b946a2b5ee627c,2413,-0.071289,0.069092,0.149414,250.129776,186,228.648849,575178,1715084636798,1
663a1d7af5b946a2b5ee627d,2414,-0.073242,0.065918,0.156738,250.129776,185.931305,227.366409,575179,1715084636802,1
663a1d7af5b946a2b5ee627e,2415,-0.06543,0.069092,0.14502,250.129776,186.366409,226.274811,575180,1715084636805,1
663a1d7af5b946a2b5ee627f,2416,-0.056641,0.070068,0.145996,250.129776,187.847336,234.503815,575181,1715084636808,1
663a1d7af5b946a2b5ee6280,2417,-0.531982,1.999939,-1.375244,250.129776,199.038162,250.129776,575182,1715084636811,1
663a1d7af5b946a2b5ee6281,2418,-1.607666,1.999939,-1.984375,250.129776,194.473282,250.129776,575183,1715084636814,1
663a1d7af5b946a2b5ee6282,2419,-0.877686,1.999939,-1.984375,250.129776,210.259537,250.129776,575184,1715084636817,1
663a1d7af5b946a2b5ee6283,2420,-0.266357,0.617188,-0.088623,250.129776,200.015274,248.587784,575185,1715084636820,1
663a1d7af5b946a2b5ee6284,2421,-0.12793,0.072754,0.066406,250.129776,199.419846,246.251907,575186,1715084636822,1
663a1d7af5b946a2b5ee6285,2422,-0.038086,-0.055908,0.020264,250.129776,199.541992,246.954193,575187,1715084636825,1
663a1d7af5b946a2b5ee6286,2423,-0.047607,0.031738,0.077393,250.129776,198.366409,245.587784,575188,1715084636828,1
663a1d7af5b946a2b5ee6287,2424,-0.040283,0.035889,0.12207,250.129776,198.267181,244.633591,575189,1715084636832,1
663a1d7af5b946a2b5ee6288,2425,-0.032471,0.040283,0.117188,250.129776,197.679382,243.809158,575190,1715084636835,1
663a1d7af5b946a2b5ee6289,2426,-0.036621,0.039063,0.102051,250.129776,198.129776,242.694656,575191,1715084636838,1
663a1d7af5b946a2b5ee628a,2427,0.070068,-1.678467,-1.984375,47.206108,190.908401,7.671756,575192,1715084636842,1
663a1d7af5b946a2b5ee628b,2428,1.999939,-1.984375,-1.984375,-169.305344,205.900757,-102.694656,575193,1715084636845,1
663a1d7af5b946a2b5ee628c,2429,1.999939,-1.984375,-1.984375,-60.229008,112.213737,-45.083969,575194,1715084636848,1
663a1d7af5b946a2b5ee628d,2430,0.990479,-0.752686,-0.614746,-127.381676,123.28244,-145.28244,575195,1715084636850,1
663a1d7af5b946a2b5ee628e,2431,0.191162,-0.062256,0.028076,-162.885498,127.893127,-159.335876,575196,1715084636853,1
663a1d7af5b946a2b5ee628f,2432,0.094971,0.682617,-0.357666,-202.450378,145.862595,-153.732819,575197,1715084636857,1
663a1d7af5b946a2b5ee6290,2433,0.520264,1.999939,-1.384521,-248.183212,142.56488,-151.488556,575198,1715084636860,1
663a1d7af5b946a2b5ee6291,2434,0.645996,1.999939,-1.462402,-221.488556,115.923668,-125.71756,575199,1715084636864,1
663a1d7af5b946a2b5ee6292,2435,0.560303,1.095459,-0.472412,-227.030533,111.847328,-106.473282,575200,1715084636867,1
663a1d7af5b946a2b5ee6293,2436,0.117432,0.288086,-0.063477,-230.274811,101.709923,-114.541985,575201,1715084636872,1
663a1d7af5b946a2b5ee6294,2437,0.055664,0.141602,0.03125,-229.526718,97.526718,-117.022903,575202,1715084636875,1
663a1d7af5b946a2b5ee6295,2438,0.048096,0.111816,0.035156,-229.2061,95.534348,-118.312981,575203,1715084636878,1
663a1d7af5b946a2b5ee6296,2439,0.056641,0.298584,-0.066406,-238.511444,89.778625,-130.480911,575204,1715084637209,1
663a1d7af5b946a2b5ee6297,2440,0.17041,0.675049,-0.368408,-248.183212,82.435112,-132.022903,575205,1715084637212,1
663a1d7af5b946a2b5ee6298,2441,0.323486,0.996826,-0.360352,-248.183212,73.671753,-132.900757,575206,1715084637217,1
663a1d7af5b946a2b5ee6299,2442,0.301025,0.922363,0.037842,-248.183212,47.015266,-136.351151,575207,1715084637220,1
663a1d7af5b946a2b5ee629a,2443,0.670654,1.571045,1.223389,-192.35878,23.366413,-149,575208,1715084637223,1
663a1d7bf5b946a2b5ee629b,2444,0.593506,1.902832,1.956299,-122.259544,32.29771,-182.129776,575209,1715084637227,1
663a1d7bf5b946a2b5ee629c,2445,0.267822,1.63208,1.601807,-13.480916,88.35878,-224.496185,575210,1715084637230,1
663a1d7bf5b946a2b5ee629d,2446,0.349609,1.030518,1.329346,3.671756,88.458015,-224.977097,575211,1715084637233,1
663a1d7bf5b946a2b5ee629e,2447,0.360352,0.368896,0.507568,12.916031,60.603054,-230.877869,575212,1715084637236,1
663a1d7bf5b946a2b5ee629f,2448,-0.072998,0.637451,-0.277832,18.900763,42.213741,-249.091599,575213,1715084637238,1
663a1d7bf5b946a2b5ee62a0,2449,-0.014404,1.334473,-0.736816,16,41.007633,-232.549622,575214,1715084637241,1
663a1d7bf5b946a2b5ee62a1,2450,-0.023682,1.773926,-0.79248,-16.343512,34.061069,-210.763351,575215,1715084637244,1
663a1d7bf5b946a2b5ee62a2,2451,-0.238281,1.480713,-0.690674,-38.541985,20.992367,-202.603058,575216,1715084637248,1
663a1d7bf5b946a2b5ee62a3,2452,-0.261719,1.057617,-0.468262,-47.458015,13.305344,-196.526718,575217,1715084637250,1
663a1d7bf5b946a2b5ee62a4,2453,-0.224609,0.776855,-0.266357,-59.435116,7.992366,-186.488556,575218,1715084637253,1
663a1d7bf5b946a2b5ee62a5,2454,-0.199707,0.674316,-0.186768,-71.511452,3.274809,-174.549622,575219,1715084637256,1
663a1d7bf5b946a2b5ee62a6,2455,-0.23584,0.681152,-0.192871,-82.160309,-1.40458,-164.007629,575220,1715084637258,1
663a1d7bf5b946a2b5ee62a7,2456,-0.292236,0.777344,-0.211426,-92.541985,-6,-151.664124,575221,1715084637261,1
663a1d7bf5b946a2b5ee62a8,2457,-0.373291,0.895264,-0.265137,-100.152672,-10.763359,-137.64122,575222,1715084637263,1
663a1d7bf5b946a2b5ee62a9,2458,-0.481201,1.009766,-0.254639,-110.274811,-16.282442,-121.35878,575223,1715084637266,1
663a1d7bf5b946a2b5ee62aa,2459,-0.522949,1.010254,-0.202393,-118.083969,-22.419847,-106.175575,575224,1715084637268,1
663a1d7bf5b946a2b5ee62ab,2460,-0.541992,0.929688,-0.165039,-123.412216,-27.465649,-93.404579,575225,1715084637273,1
663a1d7bf5b946a2b5ee62ac,2461,-0.538818,0.880127,-0.120361,-126.427483,-32.129772,-80.633591,575226,1715084637276,1
663a1d7bf5b946a2b5ee62ad,2462,-0.500732,0.818848,-0.046875,-132.2061,-38.167938,-64.442749,575227,1715084637279,1
663a1d7bf5b946a2b5ee62ae,2463,-0.482178,0.794434,-0.041504,-135.244278,-42.572517,-49.137405,575228,1715084637282,1
663a1d7bf5b946a2b5ee62af,2464,-0.520264,0.783691,-0.000488,-137.572525,-47.366413,-35.068703,575229,1715084637285,1
663a1d7bf5b946a2b5ee62b0,2465,-0.550537,0.833984,0.03125,-139.366409,-53.221375,-18.656488,575230,1715084637287,1
663a1d7bf5b946a2b5ee62b1,2466,-0.567871,0.838623,0.074951,-140.534348,-58.64122,-3.656489,575231,1715084637290,1
663a1d7bf5b946a2b5ee62b2,2467,-0.574463,0.913086,0.24292,-131.992371,-60.854961,6.274809,575232,1715084637292,1
663a1d7bf5b946a2b5ee62b3,2468,-0.523193,1.22876,1.025879,-86.992363,-51.938931,-1.167939,575233,1715084637294,1
663a1d7bf5b946a2b5ee62b4,2469,-0.404785,1.253418,1.618408,-35.740459,-21.610687,-15.519084,575234,1715084637297,1
663a1d7bf5b946a2b5ee62b5,2470,-0.243896,0.929443,1.5,-7.61832,16.068703,-8.106871,575235,1715084637300,1
663a1d7bf5b946a2b5ee62b6,2471,0.130615,0.558594,0.635254,13.366412,15.679389,8.167939,575236,1715084637303,1
663a1d7bf5b946a2b5ee62b7,2472,-0.032471,0.544189,0.027588,44.145039,21.984734,13.374045,575237,1715084637306,1
663a1d7bf5b946a2b5ee62b8,2473,-0.538086,0.73877,-0.074951,63.396946,30.496183,15.297709,575238,1715084637308,1
663a1d7bf5b946a2b5ee62b9,2474,-0.933594,1.136963,0.260986,47.190838,15.664123,31.053434,575239,1715084637311,1
663a1d7bf5b946a2b5ee62ba,2475,-0.919189,1.157227,-0.025391,34.740459,14.793893,46.687023,575240,1715084637314,1
663a1d7bf5b946a2b5ee62bb,2476,-0.645508,0.796631,-0.017822,32.770992,18.274809,58.732826,575241,1715084637317,1
663a1d7bf5b946a2b5ee62bc,2477,-0.37085,0.588135,0.064941,22.374046,15.328244,75.564888,575242,1715084637320,1
663a1d7bf5b946a2b5ee62bd,2478,-0.308838,0.585205,-0.003662,14.251908,14.954199,89.946564,575243,1715084637322,1
663a1d7cf5b946a2b5ee62be,2479,-0.366211,0.72998,0.044189,12.709924,5.732824,103.229004,575244,1715084637325,1
663a1d7cf5b946a2b5ee62bf,2480,-0.330811,1.000488,0.184082,23.51145,-21.748091,116.305344,575245,1715084637327,1
663a1d7cf5b946a2b5ee62c0,2481,-0.248047,1.159424,0.290771,52.862595,-57.67939,126.519081,575246,1715084637330,1
663a1d7cf5b946a2b5ee62c1,2482,-0.233154,1.136963,0.354004,73.251907,-78.450378,141.366409,575247,1715084637334,1
663a1d7cf5b946a2b5ee62c2,2483,-0.297119,0.959229,0.261475,70.183205,-77.725189,157.862595,575248,1715084637337,1
663a1d7cf5b946a2b5ee62c3,2484,-0.248291,0.825684,0.08374,57.862595,-81.183205,174.015274,575249,1715084637342,1
663a1d7cf5b946a2b5ee62c4,2485,-0.275635,0.880859,-0.04541,37.259541,-87.229004,184.488556,575250,1715084637346,1
663a1d7cf5b946a2b5ee62c5,2486,-0.272217,1.000488,-0.176758,8.076336,-93.099236,190.572525,575251,1715084637349,1
663a1d7cf5b946a2b5ee62c6,2487,-0.184082,1.076904,-0.19458,-18.007633,-98.267174,190.70993,575252,1715084637352,1
663a1d7cf5b946a2b5ee62c7,2488,-0.031494,1.127197,-0.063721,-39.534351,-110.96183,184.862595,575253,1715084637355,1
663a1d7cf5b946a2b5ee62c8,2489,0.185303,1.230469,0.188965,-54.519085,-126.816795,169.954193,575254,1715084637357,1
663a1d7cf5b946a2b5ee62c9,2490,0.350098,1.171875,0.249023,-70.106873,-132.992371,144.847336,575255,1715084637361,1
663a1d7cf5b946a2b5ee62ca,2491,0.328125,0.94873,0.152832,-77.64122,-130.557251,118.175575,575256,1715084637364,1
663a1d7cf5b946a2b5ee62cb,2492,0.307861,0.782227,0.052979,-70.977097,-120.625954,89.236641,575257,1715084637369,1
663a1d7cf5b946a2b5ee62cc,2493,0.286377,1.099609,0.001709,-62.312977,-97.328247,66.748093,575258,1715084637373,1
663a1d7cf5b946a2b5ee62cd,2494,0.282715,0.599365,0.142578,-64.763359,-77.625954,45.664124,575259,1715084637376,1
663a1d7cf5b946a2b5ee62ce,2495,0.356689,1.095215,-0.019531,-53.175571,-67.419846,21.145039,575260,1715084637379,1
663a1d7cf5b946a2b5ee62cf,2496,0.266602,0.690918,0.113281,-62.34351,-47.190838,3.29771,575261,1715084637383,1
663a1d7cf5b946a2b5ee62d0,2497,0.380127,0.802246,-0.077393,-60.29771,-36.557251,-26.862595,575262,1715084637747,1
663a1d7cf5b946a2b5ee62d1,2498,0.390381,0.747314,0.000244,-51.32061,-19.122137,-56.236641,575263,1715084637752,1
663a1d7cf5b946a2b5ee62d2,2499,0.405273,0.748047,0.116455,-41.732826,0.549618,-78.435112,575264,1715084637756,1
663a1d7cf5b946a2b5ee62d3,2500,0.354492,0.645996,0.241699,-24.801527,9.702291,-93.412216,575265,1715084637759,1
663a1d7cf5b946a2b5ee62d4,2501,0.402344,0.694336,0.332031,-15.259542,18.038168,-102.618324,575266,1715084637763,1
663a1d7cf5b946a2b5ee62d5,2502,0.419678,0.771484,0.299072,-7.908397,24.984734,-128.083969,575267,1715084637766,1
663a1d7cf5b946a2b5ee62d6,2503,0.338623,0.792236,0.25708,-8.374045,25.038168,-155.694656,575268,1715084637770,1
663a1d7cf5b946a2b5ee62d7,2504,0.320068,0.798584,0.151855,-27.274809,20.083969,-172.70993,575269,1715084637773,1
663a1d7cf5b946a2b5ee62d8,2505,0.171143,1.412842,-0.134521,-78.557251,12.465649,-147.175568,575270,1715084637777,1
663a1d7cf5b946a2b5ee62d9,2506,-0.431152,1.999939,-0.594971,-108.099236,18.694656,-65.870232,575271,1715084637780,1
663a1d7cf5b946a2b5ee62da,2507,-1.174805,1.578125,0.496338,-94.152672,17.633587,-39.213741,575272,1715084637783,1
663a1d7cf5b946a2b5ee62db,2508,-0.354492,0.609375,0.395996,-65.007637,19.572519,-25.641222,575273,1715084637788,1
663a1d7cf5b946a2b5ee62dc,2509,-0.221924,0.599854,0.511719,-54.419846,14.732824,-12.396947,575274,1715084637790,1
663a1d7cf5b946a2b5ee62dd,2510,-0.35791,0.731445,0.610107,-34.374046,16.274809,-1.061069,575275,1715084637793,1
663a1d7cf5b946a2b5ee62de,2511,-0.349609,0.749023,0.658447,-15.572519,13.122137,10.557252,575276,1715084637796,1
663a1d7cf5b946a2b5ee62df,2512,-0.282471,0.679443,0.573975,2.022901,11.740458,20.938931,575277,1715084637798,1
663a1d7cf5b946a2b5ee62e0,2513,-0.229004,0.62915,0.50415,23.274809,9.259542,32.625954,575278,1715084637802,1
663a1d7cf5b946a2b5ee62e1,2514,-0.18457,0.659912,0.486084,47.160305,5.633588,43.305344,575279,1715084637804,1
663a1d7cf5b946a2b5ee62e2,2515,-0.198975,0.679199,0.538574,73.587784,1.78626,46.748093,575280,1715084637807,1
663a1d7df5b946a2b5ee62e3,2516,-0.131104,0.852783,0.678223,98.801529,-8.694656,72.488548,575281,1715084637810,1
663a1d7df5b946a2b5ee62e4,2517,-0.476563,1.999939,0.394287,50.473282,-18.786259,74.076332,575282,1715084637813,1
663a1d7df5b946a2b5ee62e5,2518,-0.416016,1.719971,-0.405762,30.19084,-12.465649,75.770996,575283,1715084637816,1
663a1d7df5b946a2b5ee62e6,2519,0.295166,0.533691,0.044189,18.954199,-4.847328,75.389313,575284,1715084637819,1
663a1d7df5b946a2b5ee62e7,2520,0.106445,0.650635,0.045166,0.70229,-14.587787,38.259541,575285,1715084637822,1
663a1d7df5b946a2b5ee62e8,2521,0.385742,0.831543,0.053467,-8.496183,-17.717558,29.221375,575286,1715084637825,1
663a1d7df5b946a2b5ee62e9,2522,0.428223,0.890625,0.068604,-7.519084,-9.274809,8.328244,575287,1715084637827,1
663a1d7df5b946a2b5ee62ea,2523,0.303711,0.753906,0.111084,-5.656488,5.885496,-9.038168,575288,1715084637830,1
663a1d7df5b946a2b5ee62eb,2524,0.31665,0.650635,0.157715,-2.824427,10.763359,-28.595419,575289,1715084637833,1
663a1d7df5b946a2b5ee62ec,2525,0.262939,0.65918,0.228271,-10.580153,5.61832,-51.519085,575290,1715084637835,1
663a1d7df5b946a2b5ee62ed,2526,0.32373,0.795166,0.17041,-16.458015,2.236641,-68.236641,575291,1715084637838,1
663a1d7df5b946a2b5ee62ee,2527,0.242188,0.967529,0.087158,-26.656488,6.778626,-83.083969,575292,1715084637841,1
663a1d7df5b946a2b5ee62ef,2528,0.098633,1.246338,0.01709,-42.152672,7.473282,-69.557251,575293,1715084637844,1
663a1d7df5b946a2b5ee62f0,2529,-0.304932,1.622314,0.104492,-49.961834,3.51145,-46.335876,575294,1715084637848,1
663a1d7df5b946a2b5ee62f1,2530,-0.518555,1.207764,0.632568,-39.557251,-2.694656,-28.633587,575295,1715084637851,1
663a1d7df5b946a2b5ee62f2,2531,-0.271729,0.718994,0.370605,-22.236641,-0.282443,-13.938931,575296,1715084637854,1
663a1d7df5b946a2b5ee62f3,2532,-0.158691,0.621826,0.539551,-3.801527,-3.664122,2.854962,575297,1715084637859,1
663a1d7df5b946a2b5ee62f4,2533,-0.306152,0.850586,0.637451,10.725191,-1.290076,14.679389,575298,1715084637861,1
663a1d7df5b946a2b5ee62f5,2534,-0.304932,0.874756,0.507324,25.389313,-3.038168,30.32061,575299,1715084637864,1
663a1d7df5b946a2b5ee62f6,2535,-0.145996,0.871094,0.22876,39.480915,-4.877862,45.992367,575300,1715084637866,1
663a1d7df5b946a2b5ee62f7,2536,-0.26001,1.352539,0.324951,25.076336,-12.80916,47.374046,575301,1715084637870,1
663a1d7df5b946a2b5ee62f8,2537,-0.186523,1.422119,-0.050781,19.916031,-2.59542,46.65649,575302,1715084637873,1
663a1d7df5b946a2b5ee62f9,2538,0.203613,0.772217,0.172607,6.923664,-9.748092,18.335878,575303,1715084637877,1
663a1d7df5b946a2b5ee62fa,2539,0.287354,0.834229,0.13208,0.21374,-7.229008,5.51145,575304,1715084637880,1
663a1d7df5b946a2b5ee62fb,2540,0.246094,0.827148,0.067871,-2.496183,-0.48855,-9.61832,575305,1715084637883,1
663a1d7df5b946a2b5ee62fc,2541,0.241455,0.815186,0.087646,-7.732824,5.343512,-23.32061,575306,1715084637886,1
663a1d7df5b946a2b5ee62fd,2542,0.194824,0.80249,0.135986,-14.717557,3.076336,-36.572517,575307,1715084637889,1
663a1d7df5b946a2b5ee62fe,2543,0.147461,0.953369,0.144775,-25.862595,1.480916,-41.885498,575308,1715084637892,1
663a1d7df5b946a2b5ee62ff,2544,-0.109375,1.30127,0.165039,-30.099237,2.793893,-35.832062,575309,1715084637895,1
663a1d7df5b946a2b5ee6300,2545,-0.217529,1.024658,0.325439,-25.587786,2.183206,-22.091602,575310,1715084637897,1
663a1d7df5b946a2b5ee6301,2546,-0.229248,1.004639,0.51123,-16.061069,0.648855,-12.946565,575311,1715084637900,1
663a1d7df5b946a2b5ee6302,2547,-0.231445,0.787842,0.467041,-5.748092,-0.381679,-3.335878,575312,1715084637903,1
663a1d7ef5b946a2b5ee6303,2548,-0.161621,0.831787,0.407715,7.732824,-1.770992,9.076336,575313,1715084637906,1
663a1d7ef5b946a2b5ee6304,2549,-0.229736,0.875244,0.367432,14.122137,-2.40458,20.183207,575314,1715084637909,1
663a1d7ef5b946a2b5ee6305,2550,-0.214844,1.020752,0.285645,16.633587,-5.610687,28.717558,575315,1715084637912,1
663a1d7ef5b946a2b5ee6306,2551,-0.171387,1.168213,0.22998,16.694656,-6.725191,31.961832,575316,1715084637916,1
663a1d7ef5b946a2b5ee6307,2552,-0.026123,1.076172,0.195068,13.954199,-2.946565,28.61832,575317,1715084637919,1
663a1d7ef5b946a2b5ee6308,2553,0.110107,0.930176,0.196777,9.847328,-3.671756,15.633588,575318,1715084638242,1
663a1d7ef5b946a2b5ee6309,2554,0.1875,0.931885,0.107178,2.870229,-4.984733,5.931298,575319,1715084638246,1
663a1d7ef5b946a2b5ee630a,2555,0.175049,0.847656,0.088623,-2.938931,-0.007634,-5.564886,575320,1715084638252,1
663a1d7ef5b946a2b5ee630b,2556,0.137451,0.823486,0.112061,-8.702291,2.274809,-16.19084,575321,1715084638255,1
663a1d7ef5b946a2b5ee630c,2557,0.150146,0.913818,0.162842,-14.480916,0.419847,-22.824427,575322,1715084638260,1
663a1d7ef5b946a2b5ee630d,2558,0.063232,1.061768,0.173096,-18.061069,0.961832,-24.740458,575323,1715084638263,1
663a1d7ef5b946a2b5ee630e,2559,-0.05957,1.039551,0.237793,-19.717558,2.290076,-23.740458,575324,1715084638266,1
663a1d7ef5b946a2b5ee630f,2560,-0.11084,0.981689,0.300293,-18.083969,0.10687,-18.32061,575325,1715084638270,1
663a1d7ef5b946a2b5ee6310,2561,-0.13623,1.074463,0.332764,-10.503817,0.282443,-8.534351,575326,1715084638273,1
663a1d7ef5b946a2b5ee6311,2562,-0.206787,0.910645,0.388672,-6.229008,-0.48855,-2.687023,575327,1715084638277,1
663a1d7ef5b946a2b5ee6312,2563,-0.126221,0.885742,0.327881,2.854962,-2.343511,6.59542,575328,1715084638281,1
663a1d7ef5b946a2b5ee6313,2564,-0.148193,0.908691,0.308105,7.320611,-3.022901,12.633588,575329,1715084638284,1
663a1d7ef5b946a2b5ee6314,2565,-0.144531,1.060791,0.290527,8.717557,-3.694656,17.763359,575330,1715084638287,1
663a1d7ef5b946a2b5ee6315,2566,-0.084717,1.041992,0.257568,9.648855,-4.198473,18.656488,575331,1715084638290,1
663a1d7ef5b946a2b5ee6316,2567,0.006592,0.930176,0.234619,9.083969,-2.748092,15.946565,575332,1715084638292,1
663a1d7ef5b946a2b5ee6317,2568,0.0625,0.963379,0.177734,5.648855,-2.618321,9.564885,575333,1715084638295,1
663a1d7ef5b946a2b5ee6318,2569,0.091064,0.985596,0.138672,1.137405,-1.717557,3.152672,575334,1715084638297,1
663a1d7ef5b946a2b5ee6319,2570,0.105713,0.879883,0.135986,-3.793893,-0.320611,-4.206107,575335,1715084638299,1
663a1d7ef5b946a2b5ee631a,2571,0.094482,0.873779,0.172607,-8.335877,-0.183206,-10.633588,575336,1715084638302,1
663a1d7ef5b946a2b5ee631b,2572,0.0625,0.986328,0.175781,-11.152672,0.152672,-13.992367,575337,1715084638305,1
663a1d7ef5b946a2b5ee631c,2573,0.008057,0.994629,0.2229,-12.503817,0.977099,-14.938931,575338,1715084638308,1
663a1d7ef5b946a2b5ee631d,2574,-0.034424,0.96582,0.265137,-12.022901,0.580153,-13.122137,575339,1715084638311,1
663a1d7ef5b946a2b5ee631e,2575,-0.074463,0.982178,0.282471,-9.893129,-0.076336,-9.068703,575340,1715084638314,1
663a1d7ef5b946a2b5ee631f,2576,-0.118652,1.008301,0.295166,-6.122138,-0.450382,-3.847328,575341,1715084638317,1
663a1d7ef5b946a2b5ee6320,2577,-0.125977,0.944824,0.326172,-3.061069,-1.503817,0.923664,575342,1715084638319,1
663a1d7ef5b946a2b5ee6321,2578,-0.078125,0.934326,0.301758,1.862595,-1.961832,5.854962,575343,1715084638322,1
663a1d7ef5b946a2b5ee6322,2579,-0.097168,0.981445,0.287842,3.885496,-2.290076,8.725191,575344,1715084638326,1
663a1d7ef5b946a2b5ee6323,2580,-0.077881,1.014893,0.251953,5.076336,-2.770992,10.511451,575345,1715084638329,1
663a1d7ef5b946a2b5ee6324,2581,-0.025391,0.946777,0.230957,5.038168,-2.40458,9.702291,575346,1715084638332,1
663a1d7ef5b946a2b5ee6325,2582,0.008789,0.950684,0.210693,3.114504,-2.061069,7.290076,575347,1715084638334,1
663a1d7ef5b946a2b5ee6326,2583,0.030273,0.983643,0.19458,0.641221,-1.78626,3.40458,575348,1715084638338,1
663a1d7ef5b946a2b5ee6327,2584,0.051514,0.931885,0.184326,-2.564885,-1.122137,-1.328244,575349,1715084638340,1
663a1d7ff5b946a2b5ee6328,2585,0.05542,0.922363,0.193604,-5.137404,-0.465649,-5.229008,575350,1715084638343,1
663a1d7ff5b946a2b5ee6329,2586,0.033936,0.973389,0.198242,-7.129771,-0.152672,-8.091603,575351,1715084638346,1
663a1d7ff5b946a2b5ee632a,2587,-0.005371,0.971924,0.227539,-8.083969,-0.091603,-8.801527,575352,1715084638349,1
663a1d7ff5b946a2b5ee632b,2588,-0.026611,0.966553,0.244873,-8.137404,-0.175573,-7.961832,575353,1715084638351,1
663a1d7ff5b946a2b5ee632c,2589,-0.054443,0.978271,0.267334,-6.992366,-0.557252,-5.78626,575354,1715084638354,1
663a1d7ff5b946a2b5ee632d,2590,-0.083252,0.980469,0.278564,-4.778626,-1.053435,-2.641221,575355,1715084638357,1
663a1d7ff5b946a2b5ee632e,2591,-0.075684,0.967773,0.285889,-2.473282,-1.290076,0.51145,575356,1715084638359,1
663a1d7ff5b946a2b5ee632f,2592,-0.081299,0.960693,0.279541,-0.305344,-1.427481,3.10687,575357,1715084638362,1
663a1d7ff5b946a2b5ee6330,2593,-0.060791,0.974121,0.26416,1.19084,-1.931298,5.030534,575358,1715084638365,1
663a1d7ff5b946a2b5ee6331,2594,-0.046143,0.968018,0.237061,2.099237,-2.129771,5.541985,575359,1715084638368,1
663a1d7ff5b946a2b5ee6332,2595,-0.031006,0.96582,0.227783,1.526718,-1.931298,4.854962,575360,1715084638371,1
663a1d7ff5b946a2b5ee6333,2596,-0.004639,0.958984,0.216064,0.175573,-1.671756,3.442748,575361,1715084638373,1
663a1d7ff5b946a2b5ee6334,2597,0.017578,0.95752,0.20459,-1.40458,-1.396947,0.580153,575362,1715084638376,1
663a1d7ff5b946a2b5ee6335,2598,0.018555,0.943604,0.200439,-2.916031,-1.083969,-1.740458,575363,1715084638379,1
663a1d7ff5b946a2b5ee6336,2599,0.014404,0.962646,0.213379,-4.419847,-0.580153,-3.839695,575364,1715084638382,1
663a1d7ff5b946a2b5ee6337,2600,-0.006592,0.962158,0.227783,-5.755725,-0.564886,-5.015267,575365,1715084638385,1
